model,0,1,2,3,4,5,6,7,8,9,10,11
cnn3d_3_layer/level=small/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.9577365517616272,1.013603925704956,1.0664929151535034,0.987507700920105,1.004291296005249,1.0575937032699585,0.936649203300476,1.0473743677139282,1.0477378368377686,1.053519606590271,1.037152647972107,1.0456277132034302
cnn3d_3_layer_big/level=small/opt=Adam_lr=0.001_batch=8_crit=MSELoss,1.0365580320358276,1.029262900352478,1.1074745655059814,1.0517714023590088,1.028056502342224,1.0946882963180542,0.9790148735046388,1.043041706085205,1.0463297367095947,1.074271321296692,1.010283350944519,1.0530400276184082
cnn3d_fewer_channels/level=small/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.9401456117630004,0.9917718768119812,1.0077011585235596,0.9647874236106871,0.999333918094635,0.99770325422287,0.9375583529472352,1.007554054260254,1.006209135055542,0.9897990822792052,0.97699773311615,1.0030285120010376
cnn3d_3_layer_fewer_channels/level=small/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.9916662573814392,1.00169575214386,1.0271403789520264,1.0045636892318726,1.009884476661682,1.014020323753357,0.9393908977508544,1.0037950277328491,1.0040453672409058,1.0265690088272097,0.998744249343872,1.0195159912109375
cnn3d_gelu_2_6/level=slgt_small/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.78774094581604,0.9930161237716676,0.9817087650299072,0.8327131867408752,0.9942481517791748,0.9779537916183472,0.9166377782821656,0.989354133605957,1.0002461671829224,0.9192612171173096,0.9929702281951904,0.9983072876930236
cnn3d_gelu_0_5/level=slgt_small/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.7661232352256775,1.0000998973846436,0.9902524948120116,0.8167423009872437,0.9992715716362,0.9873191714286804,0.9074813723564148,0.9866740703582764,1.0061837434768677,0.8742808699607849,0.9929161667823792,1.0021544694900513
cnn3d_3_layer/level=slgt_small/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.7451021671295166,0.9917047023773192,0.9760942459106444,0.8013534545898438,0.9949020743370056,0.9676576256752014,0.8957408666610718,0.9801385402679444,0.9993006587028505,0.8858153223991394,0.9890803694725036,0.9961465001106262
cnn3d_fewer_channels/level=slgt_small/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.7915706038475037,0.994160771369934,0.9814543128013612,0.8370558619499207,0.9958648681640624,0.9787120223045348,0.9585578441619872,0.9937120079994202,0.9996782541275024,0.9444319605827332,0.9950256943702698,0.999462366104126
cnn3d_3_layer_big/level=slgt_small/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.7653841376304626,0.9990420937538148,0.9890393614768982,0.8181697130203247,1.0018959045410156,0.9811020493507384,0.9277918338775636,0.9832205772399902,1.0042732954025269,0.9070839285850524,0.9938415288925172,0.9974177479743958
cnn3d_gelu_2_6/level=slgt_small/opt=Adam_lr=0.0001_batch=4_crit=MSELoss,0.8164766430854797,0.9941275715827942,0.980672299861908,0.8656607866287231,0.995788872241974,0.9764859676361084,0.952579140663147,0.9907906651496888,1.001034140586853,0.9508031606674194,0.9937135577201844,0.9976754784584044
